geneid	genename	Subtype_1	Subtype_2	Subtype_3	Subtype_4	Subtype_5	Subtype_6
ENSG00000164756	SLC30A8	2.62744170949099	3.20922694688948	2.73351112215419	2.39059120247385	2.96416736370989	2.33642635061139
ENSG00000164761	TNFRSF11B	3.51678917413915	3.61849822232068	2.99428682935203	3.3848909303843	4.73417507817358	3.17491514372097
ENSG00000164855	TMEM184A	4.7467879473133	5.54179298169331	4.6471142642508	4.05309493294625	4.52657665350401	4.61647587288597
ENSG00000165084	C8orf34	2.76778735901302	2.73784196160472	2.51394385456278	2.06766167879101	2.54836463054227	2.76864046860237
ENSG00000165105	RASEF	3.75303475343147	3.18890262438428	2.65088898828027	3.46716863779723	2.09225944550812	4.09064440712598
ENSG00000165131	LLCFC1	3.74308541426693	3.48431013940079	4.15536553335462	3.23694570590839	2.86778303503355	3.12830127242901
ENSG00000165304	MELK	3.6356896261304	3.39324710345875	2.89585863677701	2.55087499863621	3.08992653232415	2.71388259164723
ENSG00000165323	FAT3	5.32765833169606	3.24570920165548	4.99009628259372	5.97969878386262	5.96233745076762	5.51832479341873
ENSG00000165457	FOLR2	4.82190882866159	5.73980732635148	3.73977443495679	3.69090046685092	5.62682568068445	4.03305741977104
ENSG00000165566	AMER2	2.17721871459271	2.17457062318756	4.20832366214095	2.77354809792225	2.00927740311921	2.2259488762817
ENSG00000165617	DACT1	5.11691886543387	5.05032736461395	5.24179489753965	6.15796366649892	4.55038112989411	6.47519282689089
ENSG00000165868	HSPA12A	3.88584138462602	3.88466845854904	3.57072470434817	4.77540587892615	3.16742379966036	4.06598604929019
ENSG00000166106	ADAMTS15	4.2789940634097	4.44975959261072	3.64813260447399	2.8200541379582	2.50124275237738	4.06323332609598
ENSG00000166592	RRAD	3.89108535002348	3.51206267665887	2.60312797795647	3.41190289026474	3.10968479336006	3.56400538097723
ENSG00000166819	PLIN1	4.43034788644436	4.49660875530661	3.63034130004194	2.91350804227616	3.21232377684327	4.27048057398017
ENSG00000166924	NYAP1	3.2567377113134	3.37115499777837	3.95573362176605	4.98648451463753	2.60530072662111	2.9897229338656
ENSG00000167634	NLRP7	2.82491094467158	3.73422189639958	2.90187022850841	3.44691478834047	2.91466266198195	2.59824554737694
ENSG00000167670	CHAF1A	7.11762904735683	6.97409874344177	6.88048960051627	5.7821966109529	6.42984300199473	6.04274003605189
ENSG00000167771	RCOR2	4.80238201878266	4.83146100317586	5.48214562104962	5.17877226981599	5.18320340964053	4.80206889713601
ENSG00000167900	TK1	4.71229507425689	4.83818574213505	4.38665397199812	5.81258407355977	4.67658919425144	3.79594732306974
ENSG00000167992	VWCE	3.1484573881463	2.73293460158065	2.97479435856187	2.45176238157291	2.58663810012445	3.33013735624589
ENSG00000168454	TXNDC2	2.85463088264009	3.13598123834075	2.6070884622434	2.54484529517769	3.02983112383868	2.8674743324197
ENSG00000168634	WFDC13	3.33629018307576	3.06669550891213	2.44484994113939	2.02467688758203	2.70997706971671	2.30486452068761
ENSG00000168646	AXIN2	5.01080010961168	4.52483641904187	4.97304957857693	4.51922725817992	4.25113399428892	6.58655770896355
ENSG00000168658	VWA3B	3.85752940987452	3.78569024630484	3.33537256581869	2.61653612202549	3.20211006201691	3.00190720996922
ENSG00000168878	SFTPB	3.42346740811951	3.72742105519271	3.60632820607478	3.34377628134045	3.49220889884231	3.11164726722053
ENSG00000169047	IRS1	7.11845264325897	6.35542971487886	6.88363057694555	6.69429836128684	6.77500418298789	7.49484815899374
ENSG00000169122	FAM110B	4.3512308336581	4.04877517763861	4.15289978838638	4.69732328008025	4.17902452355324	4.72053218085278
ENSG00000169174	PCSK9	2.37895366013464	2.66046966853369	2.43995363235068	2.13978317445727	3.03148965733939	2.57732392778996
ENSG00000169302	STK32A	3.40447963284159	3.27002926093638	2.74796774047162	2.38625301935324	2.46173559560105	2.65676723278555
ENSG00000169385	RNASE2	3.73914226899701	3.28952807976366	3.96668309878876	2.60568471112883	3.10886694996082	3.06158279206105
ENSG00000169550	MUC15	3.71531237711838	3.03634412941588	3.34784705483211	2.35133909121779	2.76522599629525	2.65389340431985
ENSG00000169676	DRD5	3.28816110157328	3.92463352174578	3.22183522557578	3.41780491069107	3.66406171428114	3.12670341728723
ENSG00000169862	CTNND2	3.9567438002092	3.38547497808398	3.76699602529675	4.58476558174555	3.83347618324926	4.09249823776997
ENSG00000170374	SP7	3.39974654655393	3.18767253450117	3.82792514605176	2.85490820102914	4.49694615801355	3.02680567355179
ENSG00000170412	GPRC5C	3.79923200715195	3.36931291693285	4.023727163154	4.63513755175578	4.73841433044362	3.81678403877817
ENSG00000170549	IRX1	3.06655832570873	3.41251811613614	3.33294551909448	2.24491426936965	2.9569772228918	3.93196579502286
ENSG00000170577	SIX2	3.18709201662007	4.15566853604868	3.31298751091061	4.72540352183994	4.38703285560923	3.55447203706665
ENSG00000170579	DLGAP1	3.1238394897712	3.61931017940245	4.0671230847979	3.79767933265081	2.85434156613511	3.56789281970614
ENSG00000170819	BFSP2	2.79160605858432	3.08411429900917	2.74175584000146	3.02049173033802	3.14327145381417	2.49818336314282
ENSG00000171051	FPR1	3.27303672199039	5.42742880270219	2.99773739261757	2.64302363399271	4.21170316459693	2.92713369128336
ENSG00000171345	KRT19	2.82619859103964	2.90207409722862	3.75572391979475	3.15156289297639	2.33730640764942	3.26443612268426
ENSG00000171817	ZNF540	5.22273654860964	5.30028798823937	5.88317216349442	5.42819346856827	4.97024439477569	4.8590108804673
ENSG00000172020	GAP43	3.17952637539086	3.11087155602345	3.4008890759411	2.46384924385905	3.11042772948402	3.45262595004287
ENSG00000172159	FRMD3	4.85085640316526	4.72764817930988	5.31038837488034	6.39777041324934	4.26011968908149	5.74072411291721
ENSG00000172264	MACROD2	3.27498542026604	2.58034744347511	2.85288091945808	2.93161542993484	2.40445512297566	2.89420982226732
ENSG00000172339	ALG14	4.26720790838254	4.31639680846851	3.96860261559085	3.6940778026789	3.40334632887716	4.08626376128708
ENSG00000172379	ARNT2	4.31657170654629	3.41680101073458	3.6233013161205	3.4662086206131	3.62910801819128	4.29146774248749
ENSG00000172828	CES3	2.68725596168622	2.69182124626007	2.76052999680082	3.03767993587923	2.60139775926979	2.32749690675683
ENSG00000172893	DHCR7	3.2483405196929	2.69074108924544	3.32470145693298	3.74292731336577	2.82710102999706	3.13898233005123
ENSG00000172986	GXYLT2	4.36645781340203	4.23080272973864	3.53287362852187	2.9043513145825	4.6449840809547	5.60083940766519
ENSG00000173253	DMRT2	2.55838676047233	3.21921741411252	2.52752584896132	1.93878984661162	2.13085148453508	3.82023480432231
ENSG00000173621	LRFN4	6.39619899027175	6.5488525905592	6.82843269676031	6.15073402233315	7.22722901711697	6.22716835627064
ENSG00000174099	MSRB3	4.86712779804169	3.92409412088305	3.42090802082887	3.60826390796939	4.16260325109486	4.50244272840561
ENSG00000174370	C11orf45	3.58649661759499	4.39362327578623	3.31030737288138	2.87877493351508	4.41705119679582	3.55225252687477
ENSG00000175084	DES	7.75834419559322	4.57352536798672	4.44976232746317	4.99967518146615	3.06795264005591	6.10777511351998
ENSG00000175445	LPL	4.88104149967813	3.98166585093682	3.89193108378712	2.50534673879944	4.27849853773703	3.77053561647102
ENSG00000175497	DPP10	2.15255988046081	1.8373304891552	2.02507336410873	6.23565161603	1.81935371241629	2.14104655959653
ENSG00000175514	GPR152	3.28226537582152	3.98186946483371	3.12025594241219	3.02202334661823	3.14966637632238	2.89462421990905
ENSG00000175592	FOSL1	4.64568819827089	5.83260707849455	5.09306569707057	4.59659966629136	5.20480641364819	4.91242979938531
ENSG00000176490	DIRAS1	3.4699388580709	2.60568726360875	3.66451360860622	2.43200071706528	3.33277052389462	3.30513693049484
ENSG00000177042	TMEM80	6.91841641620363	7.01160452578326	6.78250484277069	5.23019458972524	7.24563715627317	7.5780213436736
ENSG00000177465	ACOT4	3.95822318259549	4.45035095435862	4.06416211580607	4.17173540981091	3.83736415197061	3.88437772777105
ENSG00000177570	SAMD12	2.88510476006629	3.22720344824835	2.48325370792959	2.91181474927552	3.34635270732738	2.35436291902306
ENSG00000177694	NAALADL2	2.78140497764823	2.69134576388031	2.85234085777603	2.84287721266178	4.42699779029613	3.24208687568045
ENSG00000177875	CCDC184	2.43564504683429	2.41630825393872	2.70863070644696	4.00633447328057	2.32932544456376	2.90964408802376
ENSG00000178295	GEN1	3.90375289632402	3.35979757914026	4.02078818217819	2.98325743508364	2.9802957012535	3.57648846323455
ENSG00000178395	CCDC185	2.92706343288842	2.62768924356101	2.10581037267733	2.01640238423723	2.2908185343634	2.11947968041146
ENSG00000178498	DTX3	5.19409271984863	3.84984219888976	4.97958043581261	5.46150169274573	4.21766611872061	5.04103641391207
ENSG00000178776	C5orf46	3.14821568131846	2.46577508034161	2.20003304097348	1.92554719750736	2.23163467467858	2.169556985662
ENSG00000179715	PCED1B	3.31462222570259	3.63601818838785	2.59155745311925	2.60442371007432	3.63366777015007	2.50064152515107
ENSG00000180432	CYP8B1	4.29933636960299	5.0515154024844	4.62122719895453	3.85008839396717	3.76326161525469	4.60398902456999
ENSG00000180447	GAS1	5.36951003820921	5.36770063951419	4.99365731098372	3.62288924821262	4.75186315012383	5.84104659955537
ENSG00000180543	TSPYL5	4.90251858465762	4.95193993088871	6.06326273176122	6.22410826019511	5.14353093847958	5.71900351857274
ENSG00000180574	EIF2S3B	3.52695743417424	3.42373310388679	3.10255349670855	3.14891264218604	3.11797985077381	2.97076641278691
ENSG00000180818	HOXC10	4.71915413415989	4.4513485504788	5.04683499333106	3.48934800730829	4.76925207957658	4.84478177811067
ENSG00000181072	CHRM2	2.57066250982507	2.35123091773897	2.81170573467995	2.43533961850022	2.62031211031599	2.40315015387339
ENSG00000181778	TMEM252	3.8360001716536	2.60542179436082	2.78374384550418	3.75701157706298	2.41597660994699	2.774716181955
ENSG00000182107	TMEM30B	3.87078739689731	4.04751535430368	4.41857956511654	3.89653245390094	3.40924666145773	4.46569933880463
ENSG00000182310	SPACA6	3.91780519665304	4.51770986863324	3.90513637618893	4.50026391958183	3.73442371755584	3.91157061835797
ENSG00000182578	CSF1R	6.59645481938923	7.35259612525142	5.88190771812303	5.91028137793985	8.17202145094759	5.98006532917459
ENSG00000183421	RIPK4	2.59232676527702	2.43571072647716	3.03941400173247	2.30113296993933	2.49086614359996	2.47444288685344
ENSG00000184232	OAF	3.68376945039552	4.34982442186486	3.9758199833599	3.97957861577468	3.97752674808111	4.46980871807131
ENSG00000184347	SLIT3	7.1883758554057	6.85323653645159	6.28855030543256	6.96985433354962	6.51528853058578	7.95694466609174
ENSG00000184923	NUTM2A	7.64524546962999	8.03918662385882	8.53342211810573	8.427944463442	7.85740234738116	8.18989327482105
ENSG00000184937	WT1	3.05684175198016	2.78502155714068	2.43221994263418	2.11309427228496	2.25288938998078	2.8970876920903
ENSG00000185274	GALNT17	4.48637114546182	2.9470553281334	3.45465555446532	4.74324341831996	2.80885667619517	3.84620892027251
ENSG00000185479	KRT6B	2.36890191426441	2.9583548018677	2.53085169797188	2.06094611735072	2.76225762406462	2.49012092163636
ENSG00000185482	STAC3	5.10294830223244	5.2360014071422	5.38309516263614	4.08453247524445	4.67769577085112	5.94844734181931
ENSG00000185818	NAT8L	2.54327389850562	2.71547471079946	2.77217664748975	2.79533203652777	2.3717048471742	3.08098259451078
ENSG00000185860	CCDC190	2.94342830441782	3.02533970163909	2.90090588154664	2.58933334028946	1.99938998954449	1.98121940796762
ENSG00000185920	PTCH1	5.66307899236514	4.96735013190037	6.5147944856571	8.4604724921324	5.58234780186869	6.05356551635443
ENSG00000186185	KIF18B	4.67644672744649	4.69770247221469	4.32895737091724	3.10902404813047	4.48688691151057	3.64851751734968
ENSG00000186230	ZNF749	6.38671461399082	5.98180586782598	7.0476829914203	7.02290265375519	5.82469417817014	6.14378966217908
ENSG00000186417	GLDN	3.85918484875891	3.4077852697294	3.28419297131016	2.71408993988098	3.82985958792638	2.93880478252573
ENSG00000186790	FOXE3	2.30004138436254	2.68005910913881	2.83658319855556	2.20574326109792	2.14907187923592	2.40308659620702
ENSG00000186832	KRT16	2.47538115304555	2.89115010107099	2.62173547046275	1.96627316430003	2.44797166217221	2.50181860671592
ENSG00000186998	EMID1	3.8843412683207	3.67290956079099	3.84952946613532	3.79550205785371	3.62703535226771	4.72912531247848
ENSG00000187010	RHD	6.16694319396374	6.76779608802383	7.48205384504812	5.82969885487011	6.82605354187774	6.11149897179384
ENSG00000187048	CYP4A11	3.66044953561017	4.04664830178577	3.0455674480264	2.453323606112	2.54159553585222	3.18246276255391
ENSG00000187166	H1-7	3.28949002043498	3.14627043759722	3.09909525075796	4.57424961886264	3.02811742182154	2.59600258859758
ENSG00000187187	ZNF546	6.12110409335449	5.94529682210392	6.75540543878932	7.35926640385129	5.96583945806092	5.84536600595749
ENSG00000187391	MAGI2	5.59761163557641	5.05341000379063	5.07513583247925	6.67111555092962	6.30347942866025	5.81830907192243
ENSG00000188282	RUFY4	2.63740320530579	2.78740400860946	2.84256729503122	2.87902254698806	5.94519526210171	2.20838557301742
ENSG00000188522	FAM83G	3.98409543243527	3.66152543981358	3.55715713620885	3.5897087099637	3.87398932489948	3.50658382902491
ENSG00000188536	HBA2	4.51791171889895	4.2288248492655	4.14334350274466	4.50799642845131	4.9588541018425	4.53124745099935
ENSG00000188624	IGFL3	2.57739855205594	2.45825167385802	3.48441051362881	3.80016908214846	2.48666484369235	4.17962691320931
ENSG00000188707	ZBED6CL	3.28033931643012	3.22428875006039	3.6645709567424	3.09654238921838	2.74289245723012	3.16173597662914
ENSG00000188910	GJB3	4.78532985848874	5.27709526226734	4.83203840664375	3.9681271367128	4.41059436606105	4.36551612590086
ENSG00000188921	HACD4	4.96846830352451	5.17803397316401	6.00601102286978	5.45150953442238	5.52583317887559	5.40462251564466
ENSG00000189058	APOD	4.73581817121866	3.68864923995715	3.96684097364602	3.15566097558031	2.84467765844966	3.68735131565198
ENSG00000189169	KRTAP10-12	2.12359828409457	2.32390534096927	3.49360340591687	2.1524228442107	3.29758085101431	2.83523608818816
ENSG00000189280	GJB5	4.48263336802809	5.04101817617142	4.52447544558786	3.39347625413142	3.70539244002304	3.90706812365007
ENSG00000189409	MMP23B	2.67454124077142	2.80846262468663	2.78517308729463	2.81255556505266	2.31052732523341	3.93567529857566
ENSG00000196155	PLEKHG4	4.93145477165587	5.19396763997098	4.91418853640743	3.93032176991543	4.26596999288295	5.199774767311
ENSG00000196284	SUPT3H	3.14574809686697	3.13768957956344	3.39667959038273	2.98894977807784	5.38975531086319	3.90781519486418
ENSG00000196358	NTNG2	2.61059769025047	2.75413874573545	2.45868376945095	3.38448512460138	2.8500078920569	3.50403973988025
ENSG00000196420	S100A5	4.14299055976191	4.14155448363552	3.74035032614331	2.57698984053596	3.97550974573318	4.10349794743603
ENSG00000196781	TLE1	5.53847205874336	4.9202329840324	4.72957788885812	6.25823837542618	4.78644965581218	5.79398376075701
ENSG00000197013	ZNF429	3.83358547014179	3.76833579505703	4.4938776803666	4.20802718439744	3.7786183522377	4.02712937766084
ENSG00000197121	PGAP1	4.43886113454871	3.77632419352319	4.26359759258393	4.03927078986884	3.7209990908579	4.26646150104845
ENSG00000197168	NEK5	2.62656959129497	2.76088173968963	3.37625513331089	2.49797679029202	2.79123680292521	5.09547419723911
ENSG00000197299	BLM	3.61150890836473	3.85527350201017	3.22592011568104	2.60870083872928	3.91095539436839	2.84819959777482
ENSG00000197479	PCDHB11	3.36907261818597	3.65611854941836	3.94616920108409	3.4505605315436	3.00948448089651	3.62940811204061
ENSG00000197629	MPEG1	5.5592495254319	6.24176391093233	5.67335990401421	5.11373464101594	6.80742654971317	5.30876598984537
ENSG00000197953	AADACL2	4.21184850100964	4.64277273069736	5.63269565988227	2.49759463670418	4.44573714854402	4.27257470317902
ENSG00000198156	NPIPB6	3.39161890594201	3.35015344906102	3.64293140767949	3.45158279560926	2.90603418898672	3.20957983835518
ENSG00000198373	WWP2	6.32762098926269	6.28093872572261	6.33115151497884	7.72209186789074	7.18344029797013	6.27927132553747
ENSG00000198642	KLHL9	3.34751658247584	2.99830214880695	3.1456519365139	3.92226801403587	3.65151144650995	3.49306833817004
ENSG00000198691	ABCA4	3.35214874393282	3.4162766184564	3.08226926259932	2.46711798731406	3.29534354632643	3.24552195341805
ENSG00000198829	SUCNR1	3.93089954246747	4.18337609949693	5.09169541939021	2.27590465541904	4.03944301184577	4.01344911932331
ENSG00000198944	SOWAHA	2.55765969249979	3.1752976010492	3.11304661200881	3.01834156100044	2.55697494895565	3.01460665690826
ENSG00000204060	FOXO6	5.15976060189301	4.83921484946362	5.31999182763175	4.62600482646905	4.3716524314197	4.78429582600919
ENSG00000204335	SP5	3.06246155498599	2.44330667784706	2.76438675943372	2.64923344557263	2.27130488069427	3.42550507668912
ENSG00000204866	IGFL2	2.30116320156385	2.76025068263138	2.37144006700556	2.01412100107163	2.71757260951387	3.74225734466499
ENSG00000205426	KRT81	2.95910160994116	2.76966121333136	2.23272938285102	2.25679315124427	2.3239895159746	2.45292159284802
ENSG00000205808	PLPP6	3.65894138674338	3.56834138301296	5.28808150157595	4.53527679587994	3.94981054284255	3.87543261330603
ENSG00000206013	IFITM5	4.28407418661171	4.44038804374116	4.64924253182198	3.96241645234727	5.49370735120736	4.69774866216316
ENSG00000213809	KLRK1	2.7495616741706	2.87111924326251	3.54677128822064	2.69108938894129	2.96064167944265	2.71208938776082
ENSG00000214415	GNAT3	2.81590538760222	2.50000044289468	3.08095525377539	2.20560331643311	3.79578705885521	2.91648835936461
ENSG00000214944	ARHGEF28	3.84076618333238	3.66257265410976	3.61898573624057	3.20804382827967	3.80887404713615	4.23652817851842
ENSG00000215018	COL28A1	3.24010532810504	3.37422611412627	3.49081986681567	3.59773418153743	3.43651298180198	3.14685265080835
ENSG00000215853	RPTN	2.58490045437278	3.89520006107935	2.6818171460472	2.19357248371845	2.60397386593037	2.43643244596384
ENSG00000221837	KRTAP10-9	2.06764149173248	2.17716006891109	3.26272475992347	1.93118912098449	3.10504318579616	2.56970038147825
ENSG00000225781	OR6V1	5.23397852875116	4.62201075179853	5.62689716772263	4.64423463032457	4.38731815873003	4.78753969816684
ENSG00000244242	IFITM10	2.98133110012886	3.06091236339415	2.88816444993205	2.41008031564493	4.02023035598441	3.36875841360237
ENSG00000244694	PTCHD4	2.87493417553513	2.85283269093456	2.57278354948303	2.77453228471352	3.44025414632596	2.83619666917235
ENSG00000253873	PCDHGA11	4.76284937185805	5.11514387173897	4.80778940850519	5.42926167631007	5.00239029108548	5.04621210358256
ENSG00000254221	PCDHGB1	2.97785090334475	2.9566206999269	3.23830326203217	3.33568731770885	2.80269568725641	3.19596952548711
ENSG00000256394	ASIC5	2.64819388500657	3.27524008429735	2.68063164812643	2.56201136065411	3.7621185755482	2.99881829271999
ENSG00000259803	SLC22A31	2.62187105257228	2.49505278409841	3.04586088827227	2.22530747988329	4.11008580492819	3.58761439527231
ENSG00000262655	SPON1	6.0745430175675	6.65973706230869	6.2449439739262	6.45869926624933	5.26394584479554	7.95725756715497
ENSG00000275385	CCL18	2.34562610070915	3.04788392734443	1.97578976766961	1.91109129594605	3.06631337100353	2.12274210601683
ENSG00000276966	H4C5	6.51695953962758	6.30908108814935	6.61076640847488	7.36699411257269	6.56860623695555	6.1335930708534
ENSG00000286190	AC055839.2	3.36372218328463	3.31126819500905	3.72315480678424	4.81156214403373	3.41563191623148	3.57635971052973
